index,Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Published_Date,published_time_x,Created_At,group_name,published_at,author,url_x,Title,Description,content,published_time_y,id_y,title_y,Source,Summary,Url,Created_At.1,title_y_Sentiment_Score,content_Sentiment_Score,Combined_Description,Processed_Text,Sentiment_Score,Sentiment_Label,Published_Year,Published_Month,Published_Weekday,Published_Hour,Is_Weekend,Close_Lag1,Close_Lag2,MA_5,MA_10,MA_20,Price_Range,Daily_Return,Positive_Sentiment,Negative_Sentiment,SMA_50,EMA_50,Bollinger_Upper,Bollinger_Lower,RSI,high_low,high_close,low_close,TR,ATR,log_return,volatility,Prev Close,Price_Change,Target
423,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,126.0,Competitor Analysis: Evaluating Amazon.com And Competitors In Broadline Retail Industry - Amazon.com  ( NASDAQ:AMZN ) ,Benzinga,"Amidst the fast-paced and highly competitive business environment of today, conducting comprehensive company analysis is essential for investors and industry enthusiasts. In this article, we will delve into an extensive industry comparison, evaluating Amazon.com AMZN in comparison to its major ...",https://www.benzinga.com/insights/news/24/11/41975769/competitor-analysis-evaluating-amazon-com-and-competitors-in-broadline-retail-industry,2024-11-17 07:48:36.045229,0.0,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Competitor Analysis: Evaluating Amazon.com And Competitors In Broadline Retail Industry - Amazon.com  ( NASDAQ:AMZN )  Don't worry, they will arrive in standard Amazon packages. Amidst the fast-paced and highly competitive business environment of today, conducting comprehensive company analysis is essential for investors and industry enthusiasts. In this article, we will delve into an extensive industry comparison, evaluating Amazon.com AMZN in comparison to its major ... Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp competitor analysis evaluating competitor broadline retail industry nasdaq amzn worry arrive standard amazon package amidst highly competitive business environment today conducting comprehensive company analysis essential investor industry enthusiast article delve extensive industry comparison evaluating amzn comparison major amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.4005,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,212.0039978027344,213.052001953125,211.96800231933597,5.019989013671903,0.0,1,0,206.49999938964845,206.62394286832023,212.0921836129433,200.9078151663536,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.684280395507841,0.0,0.0032907376774678,211.47999572753903,0.0,0
424,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,127.0,Pinterest Plunges on Soft Guidance. Is This a Golden Opportunity to Buy the Dip?,Motley Fool,Pinterest disappoints investors for the second quarter in a row.,https://www.fool.com/investing/2024/11/14/pinterest-plunges-on-soft-guidance-is-this-a/,2024-11-17 07:48:36.045229,0.4215,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Pinterest Plunges on Soft Guidance. Is This a Golden Opportunity to Buy the Dip? Don't worry, they will arrive in standard Amazon packages. Pinterest disappoints investors for the second quarter in a row. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp pinterest plunge soft guidance golden opportunity buy dip worry arrive standard amazon package pinterest disappoints investor second quarter row amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,-0.3818,Negative,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,212.7900009155273,212.20000228881835,5.019989013671903,0.0,0,1,207.00159942626954,206.81437631377977,212.0572833814697,201.94591547106938,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.617851257324247,0.0,0.0032907376774678,211.47999572753903,0.0,0
425,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,128.0,Can Palantir Sustain Its 300X Valuation After Climbing 266% This Year? - Palantir Technologies  ( NYSE:PLTR ) ,Benzinga,"Palantir Technologies Inc PLTR has surged over 40% in the past month, 266% YTD, propelled by a series of high-profile partnerships with industry giants like Microsoft Corp, Amazon.com Inc AMZN, and Rio Tinto PLC RIO.",https://www.benzinga.com/trading-ideas/long-ideas/24/11/41972288/can-palantir-sustain-its-300x-valuation-after-climbing-266-this-year,2024-11-17 07:48:36.045229,0.0,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Can Palantir Sustain Its 300X Valuation After Climbing 266% This Year? - Palantir Technologies  ( NYSE:PLTR )  Don't worry, they will arrive in standard Amazon packages. Palantir Technologies Inc PLTR has surged over 40% in the past month, 266% YTD, propelled by a series of high-profile partnerships with industry giants like Microsoft Corp, Amazon.com Inc AMZN, and Rio Tinto PLC RIO. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp palantir sustain valuation climbing year palantir technology nyse pltr worry arrive standard amazon package palantir technology inc pltr surged past month ytd propelled series partnership industry giant like microsoft corp inc amzn rio tinto plc rio amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,-0.0772,Negative,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,212.52799987792963,212.4320022583008,5.019989013671903,0.0,0,1,207.50319946289062,206.99734178098603,211.9070729289282,203.09932599685305,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.551422119140653,0.0,0.0032907376774678,211.47999572753903,0.0,0
426,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,129.0,"Jim Cramer Recommends Microsoft, Praises American Water Works For Being 'Consistent' - Amazon.com  ( NASDAQ:AMZN ) ",Benzinga,"On CNBC's ""Mad Money Lightning Round,"" Jim Cramer recommended buying Microsoft Corporation MSFT. On Oct. 30, Microsoft reported first-quarter revenue of $65.60 billion, up 16% year-over-year. The total beat a Street consensus estimate of $64.51 billion according to data from Benzinga Pro.",https://www.benzinga.com/trading-ideas/long-ideas/24/11/41971544/jim-cramer-recommends-microsoft-praises-american-water-works-for-being-consistent,2024-11-17 07:48:36.045229,0.6486,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Jim Cramer Recommends Microsoft, Praises American Water Works For Being 'Consistent' - Amazon.com  ( NASDAQ:AMZN )  Don't worry, they will arrive in standard Amazon packages. On CNBC's ""Mad Money Lightning Round,"" Jim Cramer recommended buying Microsoft Corporation MSFT. On Oct. 30, Microsoft reported first-quarter revenue of $65.60 billion, up 16% year-over-year. The total beat a Street consensus estimate of $64.51 billion according to data from Benzinga Pro. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp jim cramer recommends microsoft praise american water work nasdaq amzn worry arrive standard amazon package cnbc mad money lightning round jim cramer recommended buying microsoft corporation msft microsoft reported revenue billion total beat street consensus estimate billion according data benzinga pro amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.0772,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,212.265998840332,212.6640022277832,5.019989013671903,0.0,1,0,207.77419952392577,207.17313213183124,211.34841386238853,204.19998518546302,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.48499298095706,0.0,0.0032907376774678,211.47999572753903,0.0,0
427,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,130.0,"CrowdStrike, Amazon And More On CNBC's 'Final Trades' - Amazon.com  ( NASDAQ:AMZN ) ",Benzinga,"On CNBC's ""Halftime Report Final Trades,"" Joseph M. Terranova of Virtus Investment Partners named CrowdStrike Holdings, Inc. CRWD, saying he loves anything related to cybersecurity.",https://www.benzinga.com/trading-ideas/long-ideas/24/11/41971204/crowdstrike-amazon-and-more-on-cnbcs-final-trades,2024-11-17 07:48:36.045229,0.1779,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp CrowdStrike, Amazon And More On CNBC's 'Final Trades' - Amazon.com  ( NASDAQ:AMZN )  Don't worry, they will arrive in standard Amazon packages. On CNBC's ""Halftime Report Final Trades,"" Joseph M. Terranova of Virtus Investment Partners named CrowdStrike Holdings, Inc. CRWD, saying he loves anything related to cybersecurity. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp crowdstrike amazon cnbc trade nasdaq amzn worry arrive standard amazon package cnbc halftime report final trade joseph terranova virtu investment partner named crowdstrike holding crwd saying love anything related cybersecurity amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.4767,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,212.00399780273432,212.7925018310547,5.019989013671903,0.0,1,0,208.08819946289063,207.34202874342762,211.255812273253,204.92058665252824,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.418563842773466,0.0,0.0032907376774678,211.47999572753903,0.0,0
428,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,131.0,Nvidia To Rally Around 23%? Here Are 10 Top Analyst Forecasts For Thursday - NVIDIA  ( NASDAQ:NVDA ) ,Benzinga,"Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page. Craig-Hallum boosted the price target for Digi International Inc. DGII from $28 to $32.",https://www.benzinga.com/24/11/41971143/nvidia-to-rally-around-23-here-are-10-top-analyst-forecasts-for-thursday,2024-11-17 07:48:36.045229,0.2023,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Nvidia To Rally Around 23%? Here Are 10 Top Analyst Forecasts For Thursday - NVIDIA  ( NASDAQ:NVDA )  Don't worry, they will arrive in standard Amazon packages. Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page. Craig-Hallum boosted the price target for Digi International Inc. DGII from $28 to $32. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp nvidia rally around top analyst forecast thursday nvidia nasdaq nvda worry arrive standard amazon package top wall street analyst changed outlook top name complete view analyst rating change including upgrade downgrade please see analyst rating page boosted price target digi international dgii amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.6597,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.74199676513663,212.92100143432617,5.019989013671903,0.0,1,0,208.40219940185546,207.5043019584908,211.07679919018972,205.7275996135212,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.352134704589872,0.0,0.0032907376774678,211.47999572753903,0.0,0
429,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,132.0,Datadog Soars on AI & Cloud Wins in Q3: Time to Buy the Stock?,Zacks Commentary,"DDOG wows with 26% revenue rise, AI traction and robust platform adoption. With strong enterprise wins and solid financials, the stock looks ripe for investment.",https://www.zacks.com/stock/news/2370154/datadog-soars-on-ai-cloud-wins-in-q3-time-to-buy-the-stock,2024-11-17 07:48:36.045229,0.5719,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Datadog Soars on AI & Cloud Wins in Q3: Time to Buy the Stock? Don't worry, they will arrive in standard Amazon packages. DDOG wows with 26% revenue rise, AI traction and robust platform adoption. With strong enterprise wins and solid financials, the stock looks ripe for investment. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp datadog soar ai cloud win time buy stock worry arrive standard amazon package ddog wow revenue rise ai traction robust platform adoption strong enterprise win solid financials stock look ripe investment amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.9423,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.7900009155273,5.019989013671903,0.0,1,0,208.7161993408203,207.66021151806132,211.40427326878086,206.02812541285977,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.285705566406278,0.0,0.0032907376774678,211.47999572753903,0.0,0
430,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,133.0,"3 Vanguard ETFs to Buy With $1,000 and Hold Forever",Motley Fool,"Investing doesn't have to be complicated. Sure, you can research stocks in-depth and buy potential winners. Many investors do and make a lot of money over the long run. However, you can also take a much easier path.Exchange-traded funds ( ETFs ) offer a simple and convenient way to buy a broad ...",https://www.fool.com/investing/2024/11/14/3-vanguard-etfs-to-buy-with-1000-and-hold-forever/,2024-11-17 07:48:36.045229,0.0,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp 3 Vanguard ETFs to Buy With $1,000 and Hold Forever Don't worry, they will arrive in standard Amazon packages. Investing doesn't have to be complicated. Sure, you can research stocks in-depth and buy potential winners. Many investors do and make a lot of money over the long run. However, you can also take a much easier path.Exchange-traded funds ( ETFs ) offer a simple and convenient way to buy a broad ... Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp vanguard etf buy hold forever worry arrive standard amazon package investing complicated sure research stock buy potential winner many investor make lot money long run however also take much easier fund etf offer simple convenient way buy broad amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.7269,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.6590003967285,5.019989013671903,0.0,1,0,208.9557992553711,207.81000697725653,211.63039904370538,206.2811994670368,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.219276428222685,0.0,0.0032907376774678,211.47999572753903,0.0,0
431,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,134.0,These 3 Dow Stocks Are Set to Soar in 2025 and Beyond,Motley Fool,"This year has been great for stocks, as indexes confirmed the presence of a bull market and then went on to reach multiple record highs. The Dow Jones Industrial Average, which includes 30 of the top large-cap stocks powering today's economy, roared past 40,000 for the first time ever and is now ...",https://www.fool.com/investing/2024/11/14/these-3-dow-stocks-are-set-to-soar-in-2025-beyond/,2024-11-17 07:48:36.045229,0.0,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp These 3 Dow Stocks Are Set to Soar in 2025 and Beyond Don't worry, they will arrive in standard Amazon packages. This year has been great for stocks, as indexes confirmed the presence of a bull market and then went on to reach multiple record highs. The Dow Jones Industrial Average, which includes 30 of the top large-cap stocks powering today's economy, roared past 40,000 for the first time ever and is now ... Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp dow stock set soar beyond worry arrive standard amazon package year great stock index confirmed presence bull market went reach multiple record high dow jones industrial average includes top stock powering today economy roared past first time ever amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.4939,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.52799987792963,5.019989013671903,0.0,1,0,209.19539916992187,207.95392810471859,211.82916297567357,206.56163536417017,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.152847290039091,0.0,0.0032907376774678,211.47999572753903,0.0,0
432,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,135.0,Nvidia Stock Investors Just Got Great News From Amazon and Google,Motley Fool,"Semiconductor company Nvidia ( NASDAQ: NVDA ) has seen its share price increase nearly 1,000% since the launch of ChatGPT in late 2022. That event was the big-bang moment for the artificial intelligence ( AI ) boom, and the subsequent surge in Nvidia shares reflects its critical position in the ...",https://www.fool.com/investing/2024/11/14/nvidia-stock-investors-great-news-amazon-google/,2024-11-17 07:48:36.045229,0.7003,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Nvidia Stock Investors Just Got Great News From Amazon and Google Don't worry, they will arrive in standard Amazon packages. Semiconductor company Nvidia ( NASDAQ: NVDA ) has seen its share price increase nearly 1,000% since the launch of ChatGPT in late 2022. That event was the big-bang moment for the artificial intelligence ( AI ) boom, and the subsequent surge in Nvidia shares reflects its critical position in the ... Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp nvidia stock investor got great news amazon google worry arrive standard amazon package semiconductor company nvidia nasdaq nvda seen share price increase nearly since launch chatgpt late event moment artificial intelligence ai boom subsequent surge nvidia share reflects critical position amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.8591,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.3969993591308,5.019989013671903,0.0,1,0,209.43499908447265,208.09220526639783,211.99925818065825,206.87073998828706,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.086418151855497,0.0,0.0032907376774678,211.47999572753903,0.0,0
433,2024-11-14 05:00:00,214.16000366210932,215.8999938964844,210.8800048828125,211.47999572753903,42620300.0,0.0,0.0,AMZN,2024-11-14,05:00:00,328.0,Amazon,2024-11-14 20:25:48,Thomas Maxwell,https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.","Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",20:25:48,136.0,Is Palantir's Deal With Amazon a Game Changer?,Motley Fool,Palantir just tapped Amazon to help bring artificial intelligence (AI) tools to the U.S. military.,https://www.fool.com/investing/2024/11/14/is-palantirs-deal-with-amazon-a-gamechanger/,2024-11-17 07:48:36.045229,0.1779,-0.3182,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp Is Palantir's Deal With Amazon a Game Changer? Don't worry, they will arrive in standard Amazon packages. Palantir just tapped Amazon to help bring artificial intelligence (AI) tools to the U.S. military. Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",amazon get boner pill business hims stock go limp palantir deal amazon game changer worry arrive standard amazon package palantir tapped amazon help bring artificial intelligence ai tool military amazon pushing deeper healthcare new fixed pricing treatment certain condition including erectile dysfunction hair loss new scheme prime member see cost char,0.6597,Positive,2024,11,3,5.0,0,211.47999572753903,211.47999572753903,211.47999572753903,211.47999572753903,212.265998840332,5.019989013671903,0.0,1,0,209.67459899902343,208.22505979428573,212.13825944872156,207.2109385493253,0.0,5.019989013671903,4.419998168945369,0.5999908447265341,5.019989013671903,5.019989013671903,0.0,0.0032907376774678,211.47999572753903,0.0,0
